,well,cDNAPlate,LibraryPlateID,Tissue,PrimarySort,AnatomicalPosition,SortOrder,Well_Range,Excluded,SortDirection,Investigator,Barcode,cDNA Prep,cDNA Dilute,library prep,lib prep date,bead cleanup,BA nM,NovaSeqRun,Additional Notes
305,B20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
306,C20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
307,D20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
308,E20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
309,F20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
310,G20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
311,H20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
312,I20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
313,J20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
314,K20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
315,L20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
316,M20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
317,N20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
318,O20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
319,P20,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
320,A21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
321,B21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
322,C21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
323,D21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
324,E21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
325,F21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
326,G21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
327,H21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
328,I21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
329,J21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
330,K21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
331,L21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
332,M21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
333,N21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
334,O21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
335,P21,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
336,A22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
337,B22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
338,C22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
339,D22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
340,E22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
341,F22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
342,G22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
343,H22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
344,I22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
345,J22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
346,K22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
347,L22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
348,M22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
349,N22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
350,O22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
351,P22,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
352,A23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
353,B23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
354,C23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
355,D23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
356,E23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
357,F23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
358,G23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
359,H23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
360,I23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
361,J23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
362,K23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
363,L23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
364,M23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
365,N23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
366,O23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
367,P23,B107820,B107820Blue,PancreasExocrine,Epithelial,,Plate 4,A1-P23,Col24,Row,Artandi,BC2,Bob,Roja,Roja/Bob,6/5/19,Roja,14.8,TSPSS1Run1,Long Dissociation Time
0,A1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
1,B1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
2,C1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
3,D1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
4,E1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
5,F1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
6,G1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
7,H1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
8,I1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
9,J1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
10,K1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
11,L1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
12,M1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
13,N1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
14,O1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
15,P1,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
16,A2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
17,B2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
18,C2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
19,D2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
20,E2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
21,F2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
22,G2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
23,H2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
24,I2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
25,J2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
26,K2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
27,L2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
28,M2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
29,N2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
30,O2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
31,P2,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
32,A3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
33,B3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
34,C3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
35,D3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
36,E3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
37,F3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
38,G3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
39,H3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
40,I3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
41,J3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
42,K3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
43,L3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
44,M3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
45,N3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
46,O3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
47,P3,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
48,A4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
49,B4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
50,C4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
51,D4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
52,E4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
53,F4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
54,G4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
55,H4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
56,I4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
57,J4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
58,K4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
59,L4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
60,M4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
61,N4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
62,O4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
63,P4,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
64,A5,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
65,B5,B107826,B107826Blue,Bladder,Epithelial,,Plate 1,A1-P23,Col24,Row,Beachy,BC20,Bob,Roja,Bob,6/13/19,Sheela,10.7,TSPSS1Run1,"failed library prep, redo"
